1.1826776	0.22778868909115407	0.05425924767420384
1.2093873000000002	0.17542631696172575	0.09567540102131275
1.236097	0.9043687924425534	0.09890507554341599
1.2628067	0.9387071188339989	0.07829152060754387
1.2895164	0.5231807574578309	0.2254327573904481
1.3162261000000002	0.3008618203043508	0.20400281892021452
1.3429358	0.025261109889749403	0.17398798724522607
1.3696455	0.022449772054769373	0.1427937981288208
1.3963552	0.17623043001057503	0.7594039521963368
1.4230649000000002	0.04336053770849525	0.19526909695768288
1.4497746	0.0180743007606967	0.0956708860931849
1.4764843	0.03994322395253541	0.17627134724635612
1.503194	0.01641479938168474	0.10891759545798362
1.5299037000000002	0.21517885131922787	0.043460157384438494
1.5566134	0.3770976294300187	0.08926861167811502
1.5833231	0.5015139075860171	0.11512230453772501
1.6100328	0.29688525758735174	0.06384661331980908
1.6367425	0.07621406098453776	0.06017234313016656
1.6634522	0.08259195680477895	0.08054024385278358
1.6901619	0.018721875569697344	0.026426931600377814
1.7168716	0.06926414661685325	0.07306111828679812
